"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
3109,"zen and calm",3631,"Anne",NA,"Observatoire",48.83349,2.31852,"Entire home/apt",60,3,8,"1545148800",0.26,1,227
5396,"Explore the heart of old Paris",7903,"Borzou",NA,"Hôtel-de-Ville",48.851,2.35869,"Entire home/apt",115,1,180,"1561046400",1.47,1,27
7397,"MARAIS - 2ROOMS APT - 2/4 PEOPLE",2626,"Franck",NA,"Hôtel-de-Ville",48.85758,2.35275,"Entire home/apt",115,10,248,"1561392000",2.47,1,240
7964,"Large & sunny flat with balcony !",22155,"Anaïs",NA,"Opéra",48.87464,2.34341,"Entire home/apt",130,6,6,"1442160000",0.05,1,302
8522,"GREAT FLAT w/ CITY VIEW",25435,"Adrien",NA,"Ménilmontant",48.86528,2.39326,"Entire home/apt",90,3,1,"1276617600",0.01,1,186
9359,"Cozy, Central Paris: WALK or VELIB EVERYWHERE !",28422,"Bernadette",NA,"Louvre",48.85899,2.34735,"Entire home/apt",75,180,0,"",NA,1,99
9952,"Paris petit coin douillet",33534,"Elisabeth",NA,"Popincourt",48.86227,2.37134,"Entire home/apt",75,5,20,"1562256000",0.26,1,289
10586,"BAIL MOBILITE     Montmartre Studio 7",37107,"Michael",NA,"Buttes-Montmartre",48.88902,2.34656,"Entire home/apt",80,30,43,"1561824000",0.37,3,209
10588,"Montmartre Studio 10",37107,"Michael",NA,"Buttes-Montmartre",48.88918,2.3449,"Entire home/apt",75,30,16,"1475251200",0.16,3,0
10710,"Calm  place in a """"bourgeois"""" area !",38170,"Josiane",NA,"Élysée",48.879,2.31608,"Entire home/apt",90,3,40,"1548345600",0.35,1,203
11170,"QUARTIER LATIN APART",40963,"Léna",NA,"Panthéon",48.8467,2.35095,"Entire home/apt",75,2,343,"1562428800",2.88,1,188
11213,"DOWNTOWN PARIS",41322,"Mathieu",NA,"Entrepôt",48.8711,2.37424,"Entire home/apt",157,1,121,"1561478400",2.47,2,342
11265,"Elegant appartment in Montmartre",41718,"Sylvie",NA,"Buttes-Montmartre",48.88434,2.34005,"Entire home/apt",100,7,14,"1561996800",0.37,1,226
11798,"Loft very charming in Paris",44444,"Laurence",NA,"Gobelins",48.82405,2.36828,"Entire home/apt",110,2,80,"1560960000",0.97,1,348
11848,"Swishy Cosy Paris Pad",44626,"Thierry",NA,"Popincourt",48.86578,2.37705,"Entire home/apt",79,30,319,"1562428800",3.03,1,255
12268,"Faubourg Saint Antoine-chambrecalme",47196,"Charles",NA,"Popincourt",48.8509,2.38695,"Private room",60,6,1,"1274976000",0.01,2,0
12452,"De Place Voltaire à Chemin vert. Paris 11ème",48733,"Irene",NA,"Popincourt",48.85909,2.37704,"Entire home/apt",100,5,11,"1551542400",0.76,1,5
14264,"Charming sunny 2BR in Montmartre !",55995,"Lara",NA,"Buttes-Montmartre",48.88315,2.34158,"Entire home/apt",110,7,10,"1556985600",0.13,1,180
14757,"Lovely Studio Montmartre",57954,"Nolwenn",NA,"Buttes-Montmartre",48.89052,2.34453,"Entire home/apt",75,3,200,"1547827200",1.95,1,160
16048,"Absolute Paris 2 pièces 40 m²",62642,"Luis",NA,"Buttes-Chaumont",48.89083,2.37347,"Entire home/apt",75,5,2,"1363276800",0.03,1,54
16455,"Spacious, Light-Filled Apartment",64054,"David",NA,"Gobelins",48.83616,2.36323,"Entire home/apt",55,4,24,"1562515200",0.39,2,19
16457,"***ROOFTOP LE MARAIS***",64057,"Carole",NA,"Hôtel-de-Ville",48.85339,2.36284,"Entire home/apt",78,5,340,"1557417600",3,1,61
16626,"Luxury in St Michel",64627,"Phoenice",NA,"Luxembourg",48.85324,2.34171,"Private room",120,5,70,"1561219200",0.61,3,326
17283,"Charming Appartment Goncourt Paris",67010,"Sandra",NA,"Entrepôt",48.87033,2.37152,"Entire home/apt",105,2,59,"1556121600",0.71,3,190
17316,"BEAUTIFUL APT IN PARIS CANAL ST MAR",67192,"Frank",NA,"Entrepôt",48.87217,2.36206,"Entire home/apt",80,120,1,"1533052800",0.09,1,0
17918,"Big Flat in Paris with a retro feel",20633,"Patrick",NA,"Opéra",48.88282,2.33272,"Entire home/apt",110,2,3,"1541174400",0.03,2,191
17919,"A Room in Paris 9e Pigalle",20633,"Patrick",NA,"Opéra",48.88327,2.33292,"Private room",65,1,124,"1562515200",1.12,2,161
17994,"Center of paris: Louvre",69389,"Reem",NA,"Louvre",48.86093,2.34254,"Entire home/apt",250,2,155,"1562169600",1.35,1,350
19150,"LOVELY  APARTMENT NEAR MONTMARTRE",71496,"Stephanie",NA,"Buttes-Montmartre",48.88565,2.35906,"Entire home/apt",80,3,2,"1309104000",0.02,1,0
19306,"PARIS ROMANTIC MAISONETTE",73530,"Marie",NA,"Panthéon",48.83872,2.35297,"Entire home/apt",98,2,202,"1561132800",1.78,3,239
20176,"Charming flat close to Eiffel Tower 7th",76355,"Julia Et Lucas",NA,"Palais-Bourbon",48.8585,2.31423,"Entire home/apt",145,5,217,"1559145600",1.91,18,288
20823,"TWO FLOORS apartment in Paris 5eme",73530,"Marie",NA,"Panthéon",48.83901,2.35463,"Entire home/apt",130,2,535,"1562774400",4.74,3,0
21004,"LUXURIOUS PENTHOUSE+ 80 SQM TERRACE",79843,"Nadia",NA,"Reuilly",48.84,2.40067,"Entire home/apt",190,2,95,"1560096000",0.84,8,335
21167,"A peaceful and very well located bedroom",80630,"Isa",NA,"Buttes-Montmartre",48.8938,2.33584,"Private room",55,1,93,"1562601600",0.82,1,323
21194,"LOVELY STUDIO IN QUARTIER LATIN",73530,"Marie",NA,"Panthéon",48.83802,2.35446,"Entire home/apt",98,2,168,"1561478400",1.51,3,256
21264,"Paris holidays, with family or friends",81070,"Caroline",NA,"Popincourt",48.8514,2.39189,"Entire home/apt",80,5,19,"1524240000",0.17,1,191
21282,"Amazing aptmnt near Montmartre",81178,"Karen",NA,"Buttes-Montmartre",48.88691,2.35483,"Entire home/apt",49,3,27,"1556294400",0.24,1,22
21419,"charming heart of paris",81840,"Laurent",NA,"Bourse",48.86631,2.35033,"Entire home/apt",120,8,71,"1561478400",0.64,1,152
21860,"Cute studio Nest (2p) Heart Paris/Marais/Louvre/",165470,"Monic",NA,"Bourse",48.86524,2.34807,"Entire home/apt",63,7,133,"1531584000",1.23,1,0
22158,"Artist Loft with rooftop in the city center!",84874,"Fabienne",NA,"Élysée",48.871,2.32298,"Private room",110,2,39,"1560873600",0.48,1,330
22888,"charming 3br flat, Paris 20th",88562,"Hanadi",NA,"Ménilmontant",48.85816,2.39974,"Entire home/apt",110,2,9,"1434297600",0.08,2,191
22979,"Staying in the Heart of Paris!",89023,"Lisa",NA,"Hôtel-de-Ville",48.85347,2.35073,"Private room",70,3,244,"1560960000",2.19,1,46
23441,"Charming at Montmartre & rue Lepic- mobility lease",91706,"Elise",NA,"Buttes-Montmartre",48.88451,2.33439,"Entire home/apt",70,30,75,"1560528000",0.66,1,143
23742,"2 bedrooms apartment in a quiet green neighborhood",94254,"Marina",NA,"Ménilmontant",48.86842,2.40702,"Entire home/apt",100,5,4,"1533916800",0.16,1,205
24260,"Lovely place near Champs Elysees",98012,"Emmanuel",NA,"Élysée",48.87952,2.30543,"Entire home/apt",96,10,30,"1502380800",0.27,1,31
25819,"BBB : Bed & Breakfast Bouchardon",108444,"Jozsef",NA,"Entrepôt",48.86998,2.35834,"Private room",190,3,0,"",NA,1,282
26278,"Montmartre Apart",111157,"Jeff",NA,"Buttes-Montmartre",48.88528,2.34588,"Entire home/apt",72,3,460,"1562256000",4.11,1,154
26562,"The Eiffel Tower as your neighbour",107514,"Judith",NA,"Vaugirard",48.85339,2.29097,"Entire home/apt",120,3,162,"1560614400",1.45,1,16
26567,"Cosy Temp Apt for summer + with View",112799,"Debbie",NA,"Batignolles-Monceau",48.89713,2.32254,"Entire home/apt",49,7,9,"1466870400",0.1,3,225
26827,"UN LOFT A PARIS BELLEVILLE",114407,"Jrouma",NA,"Buttes-Chaumont",48.87426,2.38511,"Entire home/apt",80,7,78,"1560700800",0.7,2,322
26939,"5th, Pantheon Great Studio w/ yard",115043,"Anne-Valérie",NA,"Panthéon",48.84549,2.34815,"Entire home/apt",76,60,32,"1532966400",0.29,1,190
27008,"Cosy room in a loft - Père Lachaise",115574,"Catherine",NA,"Ménilmontant",48.8631,2.39527,"Private room",50,3,10,"1465660800",0.14,2,313
27288,"Beautiful, huge, very Parisian ",77087,"Simone",NA,"Buttes-Chaumont",48.88562,2.37157,"Entire home/apt",125,5,55,"1560787200",0.55,1,11
27650,"Your Artistic Home in Paris!",119557,"Miléna",NA,"Ménilmontant",48.8629,2.4038,"Entire home/apt",50,14,0,"",NA,2,270
28652,"2 BR Loft in Le Marais / Bastille",123389,"Jonas",NA,"Popincourt",48.85996,2.36755,"Entire home/apt",159,5,16,"1556208000",0.18,1,213
29108,"PARIS 650sqftVILLAGE PÈRE LACHAISE",125205,"Julien",NA,"Ménilmontant",48.85552,2.40457,"Entire home/apt",73,3,7,"1560614400",0.8,1,131
30969,"View of the Eiffel Tower",132916,"Patty",NA,"Vaugirard",48.8522,2.299,"Entire home/apt",175,30,145,"1555257600",1.46,1,365
31081,"Eiffel Tower, 7th Arrondissement, long term stay",101494,"Olivia",NA,"Palais-Bourbon",48.85613,2.30969,"Entire home/apt",115,30,266,"1560268800",2.44,1,60
31435,"Stylish Flat + Sunny Balcony Paris",135024,"Kay",NA,"Buttes-Montmartre",48.89119,2.35516,"Entire home/apt",80,5,48,"1547481600",0.43,2,343
31652,"Magnifique studio parisien",134793,"Claire",NA,"Observatoire",48.83892,2.32201,"Entire home/apt",90,1,41,"1561132800",1.12,1,313
31893,"Nice appartment in Place d'Italie",137208,"Clément",NA,"Gobelins",48.82927,2.35672,"Entire home/apt",70,6,52,"1476547200",0.47,1,32
32082,"BEAUTIFUL APARTMENT PARIS BASTILLE",138401,"Michel",NA,"Reuilly",48.84995,2.37373,"Entire home/apt",128,2,356,"1562256000",3.25,1,113
32883,"Charming room in the 8th",142505,"Etienne",NA,"Élysée",48.87914,2.32687,"Entire home/apt",60,2,331,"1560009600",3.1,1,72
33004,"flat to rent during the summer",143020,"Ketty",NA,"Entrepôt",48.87842,2.35029,"Entire home/apt",114,30,0,"",NA,1,365
33114,"1-Bedroom: Paris 5th, Latin Quarter",143558,"Axel And Michelle",NA,"Panthéon",48.83977,2.35682,"Entire home/apt",88,30,70,"1558281600",0.74,1,0
33210,"PERFECT LOCATION! GREAT RATES! BEST",76961,"Karen",NA,"Palais-Bourbon",48.85486,2.32885,"Entire home/apt",65,4,90,"1561046400",0.82,1,185
33814,"2/3 rooms70m2 PARIS quiet, bright, 2 big balconies",146066,"Léna",NA,"Observatoire",48.82481,2.32332,"Entire home/apt",150,4,45,"1560700800",0.41,1,354
33993,"Gardened Terrace Flat in Montmartre",146671,"Romain & Joseph",NA,"Buttes-Montmartre",48.8912,2.33447,"Entire home/apt",250,2,91,"1561305600",0.85,1,90
34453,"Bienvenue à Opéra Bastille",148773,"Brigitte Marie",NA,"Reuilly",48.85043,2.37111,"Private room",60,3,345,"1561219200",3.14,1,191
35065,"Lovely Loft Saint-Germain des Pres",150876,"Benoit",NA,"Palais-Bourbon",48.85387,2.3244,"Entire home/apt",132,1,539,"1561219200",5.01,1,221
35697,"Very nice flat batignolles district",153430,"Claire",NA,"Batignolles-Monceau",48.88743,2.31811,"Entire home/apt",115,2,1,"1531324800",0.08,1,15
36267,"Titon FaubourgSaint-AntoineBastille",47196,"Charles",NA,"Popincourt",48.85145,2.38703,"Entire home/apt",110,6,15,"1451491200",0.14,2,0
36490,"Low budget in a residential area",156936,"Christian",NA,"Reuilly",48.83613,2.40176,"Private room",32,3,87,"1547740800",0.82,1,0
36586,"Charming sunny 1BR Buttes Chaumont",157430,"Stephanie",NA,"Buttes-Chaumont",48.88047,2.39408,"Entire home/apt",50,3,36,"1544198400",0.36,1,129
36868,"Great family size apt near park !",159102,"Philippe",NA,"Buttes-Chaumont",48.88257,2.38782,"Entire home/apt",1800,1,29,"1509897600",0.27,1,89
37801,"EIFFEL TOWER QUALITY STAY",112192,"Marc",NA,"Vaugirard",48.84106,2.28245,"Entire home/apt",94,6,49,"1398268800",0.45,1,153
38303,"Charming Flat on the roof",146581,"Antoine",NA,"Popincourt",48.86511,2.36675,"Private room",50,10,20,"1542038400",0.19,1,0
38871,"Special promotion for """"Stylish and convenient""""",166743,"Monica",NA,"Gobelins",48.83344,2.34601,"Entire home/apt",99,3,217,"1562342400",2.39,1,191
39651,"Charming Studio close to Bastille",170325,"Carole",NA,"Popincourt",48.8493,2.39022,"Entire home/apt",59,5,38,"1535558400",0.35,1,74
39666,"Paris 5 Star Luxury on the Ile Saint-Louis",170397,"Judith",NA,"Hôtel-de-Ville",48.85172,2.35504,"Entire home/apt",921,2,36,"1562342400",0.36,1,273
39716,"GEORGEOUS 2 Bedroom in Montmartre",170600,"Jean Michel",NA,"Buttes-Montmartre",48.88745,2.34695,"Entire home/apt",140,2,346,"1561478400",3.2,1,6
39948,"COSY INDEPENDENT ROOM IN CENTRAL PARIS",171483,"Aliyah & Philippe",NA,"Bourse",48.87064,2.3451,"Entire home/apt",90,4,57,"1561219200",0.81,1,285
40143,"Stylish & Design 1BR flat- Voltaire Bastille",172322,"Emmanuelle",NA,"Popincourt",48.85672,2.37771,"Entire home/apt",139,7,11,"1492272000",0.1,1,0
40174,"Great, central Paris rental!",172460,"Leila",NA,"Hôtel-de-Ville",48.85362,2.36336,"Entire home/apt",95,2,79,"1560873600",0.77,1,303
40775,"Great Flat to Rent in Paris Center",176060,"Sophie",NA,"Popincourt",48.86375,2.37586,"Entire home/apt",75,10,81,"1534089600",0.79,1,76
40899,"Lovely flat Canal Saint Martin",177130,"Lola",NA,"Entrepôt",48.87549,2.37224,"Entire home/apt",75,4,70,"1561219200",1.35,1,255
40911,"The White & Cosy Flat",177212,"David",NA,"Batignolles-Monceau",48.88787,2.31093,"Entire home/apt",105,5,9,"1420387200",0.09,1,23
41077,"Bed&Breakfast The Welcoming Dragon",178239,"Philipp",NA,"Gobelins",48.82515,2.3627,"Private room",98,3,6,"1529596800",0.06,1,250
41106,"STYLE&COMFORT@LE MARAIS, what else?",177387,"LetsgetSirius",NA,"Hôtel-de-Ville",48.85768,2.35545,"Entire home/apt",175,4,75,"1560700800",0.7,1,0
41745,"Charmant loft en duplex au calme da",182588,"Maxence",NA,"Popincourt",48.8693,2.37163,"Entire home/apt",79,5,9,"1526745600",0.12,2,296
42348,"tres beau studio à trés bon PRIX",184942,"Max",NA,"Opéra",48.8783,2.33966,"Entire home/apt",75,3,79,"1561392000",1,1,241
42507,"Calm, Renovated, Equipped, on the Canal & Metro",142478,"Yael",NA,"Buttes-Chaumont",48.88868,2.37544,"Entire home/apt",78,3,51,"1554652800",0.51,1,0
43027,"Montmartre by foot ! Beautiful & cosy 70m2",187799,"Charlotte",NA,"Buttes-Montmartre",48.88747,2.32604,"Entire home/apt",150,3,63,"1553356800",0.59,1,363
43219,"Cozy 2 bdr Loft apartment in Paris",188624,"Sylvie",NA,"Popincourt",48.86579,2.37937,"Entire home/apt",140,5,10,"1436457600",0.14,1,189
43355,"STUDIO REPUBLIQUE  CANAL  ST MARTIN",187798,"Chris",NA,"Entrepôt",48.86965,2.36719,"Entire home/apt",60,28,8,"1559923200",0.11,1,2
43500,"MONTMARTRE SACRE COEUR",152242,"Delphine",NA,"Buttes-Montmartre",48.88487,2.34445,"Entire home/apt",155,6,2,"1532016000",0.03,6,360
44123,"Le Marais - L'île St-Louis",152242,"Delphine",NA,"Hôtel-de-Ville",48.85329,2.35978,"Entire home/apt",215,3,47,"1561305600",0.45,6,291
44198,"Paris's Heart Peaceful Duplex 43m2",193617,"Edith",NA,"Entrepôt",48.87095,2.35622,"Entire home/apt",92,2,27,"1441555200",0.25,2,198
45175,"Appartement XIX century near Buttes",199617,"Simone",NA,"Buttes-Chaumont",48.87564,2.38717,"Private room",63,3,0,"",NA,1,0
45630,"room in anice 40m2 flat/great view!",202804,"Regis",NA,"Buttes-Montmartre",48.89078,2.3601,"Private room",34,3,58,"1560182400",0.54,2,88
45967,"Palais Royal central 2 beds 450ft2",204922,"Benoit",NA,"Bourse",48.86603,2.34019,"Entire home/apt",109,5,33,"1509292800",0.31,1,0
46666,"Charming flat near Père-Lachaise!",209127,"Julie",NA,"Ménilmontant",48.85716,2.39633,"Entire home/apt",60,5,33,"1532966400",0.32,1,159
47155,"Charming appartment in paris 16 ème",212393,"Nina",NA,"Passy",48.84299,2.25845,"Entire home/apt",130,5,51,"1556899200",0.58,1,86
48498,"SAINT HONORE VENDOME",152242,"Delphine",NA,"Louvre",48.86563,2.33244,"Entire home/apt",175,2,29,"1560873600",0.29,6,313
48584,"Le Marais Beautreillis Place des Vosges",152242,"Delphine",NA,"Hôtel-de-Ville",48.85316,2.36302,"Entire home/apt",165,30,37,"1536940800",0.37,6,304
48592,"Champs Elysees Franklin Roosevelt",152242,"Delphine",NA,"Élysée",48.87204,2.30966,"Entire home/apt",190,3,26,"1552233600",0.35,6,292
50677,"Sunny 2rooms  in Heart  of  Marais",232987,"Mami",NA,"Hôtel-de-Ville",48.85715,2.3573,"Entire home/apt",110,30,109,"1537113600",1.02,1,190
50738,"Montmartre Studio 8",37107,"Michael",NA,"Buttes-Montmartre",48.88752,2.34536,"Entire home/apt",85,270,33,"1404230400",0.32,3,0
51451,"Lovely 1-bedroom + living room by Canal St Martin",236485,"Johanna",NA,"Entrepôt",48.88173,2.36181,"Entire home/apt",89,4,12,"1537804800",0.11,1,315
52157,"Paris, Le Marais, 100sqm flat/appartement 100m2",241004,"Thomas",NA,"Hôtel-de-Ville",48.85793,2.35864,"Entire home/apt",320,2,17,"1560528000",0.84,1,179
52706,"Studio Villette",244183,"Maud",NA,"Buttes-Chaumont",48.87851,2.37161,"Entire home/apt",85,3,6,"1559750400",1.22,1,315
53036,"YOUR HOME IN PARIS - Cozy, cute, comfortable!",245572,"Lorin",NA,"Popincourt",48.85959,2.38141,"Entire home/apt",70,3,268,"1546185600",2.81,2,0
53353,"Rare 18th century washhouse convert",248319,"Trixie",NA,"Buttes-Montmartre",48.88929,2.3518,"Entire home/apt",160,2,15,"1540483200",0.14,1,364
53567,"Ada's cozy place",247511,"Ada",NA,"Reuilly",48.83631,2.40076,"Private room",48,3,6,"1435420800",0.06,1,69
53734,"BEAUTIFUL 2BR IN NORTH MARAIS : long term (1 YEAR)",250973,"Marion",NA,"Popincourt",48.86756,2.36909,"Entire home/apt",130,7,16,"1555948800",0.17,1,0
53923,"Le Marais' Best Kept Secret- 1BR/1B",252297,"Carine",NA,"Temple",48.8588,2.36659,"Entire home/apt",120,3,113,"1561478400",1.07,1,56
54377,"Charming duplex flat (50m2) near subway (Line 12)",247562,"Nicolas",NA,"Buttes-Montmartre",48.89057,2.35902,"Entire home/apt",61,2,25,"1560009600",0.71,1,284
55071,"Amazing 1 bedroom near Montmartre",259503,"Marion",NA,"Opéra",48.87937,2.34331,"Entire home/apt",110,2,56,"1560614400",0.57,2,3
55239,"Luxury, Calm & Pleasure in 915 sqf.",260696,"Joseph",NA,"Élysée",48.87204,2.31421,"Entire home/apt",360,1,14,"1539705600",0.17,1,282
55348,"TOP LUXURY MARAIS DESIGN STUDIO APT",261355,"Pascal",NA,"Temple",48.85816,2.36028,"Entire home/apt",117,6,59,"1560009600",0.66,5,251
56662,"180°view penthouse terrace jacuzzi- mobility lease",268825,"Sophie",NA,"Buttes-Chaumont",48.87516,2.38382,"Entire home/apt",150,5,48,"1559404800",0.46,1,276
57207,"Nice Bedroom for short terms",129230,"Vale",NA,"Vaugirard",48.84618,2.30445,"Private room",31,2,270,"1562342400",2.57,1,8
57766,"Private House 14pax  with terraces in Paris Center",275667,"Barbara",NA,"Vaugirard",48.8397,2.30442,"Entire home/apt",650,6,30,"1561132800",0.48,2,316
58099,"The Luxembourg in the 6th",485671,"Bastien",NA,"Luxembourg",48.84488,2.33036,"Entire home/apt",150,2,288,"1561564800",2.85,4,0
59182,"Champs Elysées at your feet - quiet 1bdr penthouse",193906,"Pascale",NA,"Passy",48.87082,2.29138,"Entire home/apt",65,2,190,"1561824000",1.81,1,294
59508,"3 bdr Artist Studio in Montparnasse",266767,"Armand",NA,"Observatoire",48.83329,2.33063,"Entire home/apt",99,1,4,"1546272000",0.34,1,0
59959,"PARIS ON THE QUAYS  : View ***, 2R, 750 sf + Balc",288512,"Celine",NA,"Buttes-Chaumont",48.89368,2.38419,"Entire home/apt",120,3,16,"1561824000",0.19,1,168
60165,"Charming appt next to Montmartre!",289696,"Aurélie",NA,"Buttes-Montmartre",48.88741,2.34924,"Entire home/apt",70,3,35,"1559404800",0.34,1,19
61016,"THE AUTHENTIC PARISIAN BOBO-LOFT IN BELLEVILLE",295001,"Francesca",NA,"Buttes-Chaumont",48.87332,2.38002,"Entire home/apt",120,2,29,"1502553600",0.29,2,0
61259,"Charming apartment Canal St Martin",296278,"Virginie",NA,"Entrepôt",48.87477,2.36314,"Entire home/apt",103,4,94,"1561824000",0.91,1,179
61453,"Large 2 bedroom Paris apartment (Phone number hidden by Airbnb) )",297577,"Josephine",NA,"Buttes-Chaumont",48.88935,2.37959,"Entire home/apt",105,118,20,"1546444800",0.34,5,0
61459,"Arc de Triomphe area Sweet Home",297618,"Stéphanie",NA,"Batignolles-Monceau",48.87676,2.29362,"Entire home/apt",80,5,162,"1559318400",1.59,1,190
61624,"BEST LOCATION WELL-ARRANGED SMALL STUDIO",264770,"Emmanuelle",NA,"Louvre",48.86085,2.34372,"Entire home/apt",75,10,6,"1303660800",0.06,1,332
62410,"Beautiful apartment with a view",303768,"Imane",NA,"Batignolles-Monceau",48.89523,2.3231,"Entire home/apt",60,4,1,"1534521600",0.09,1,8
62622,"Etoile Champs Elysées 3 bedrooms",305021,"Patrick",NA,"Batignolles-Monceau",48.8763,2.29428,"Entire home/apt",290,6,65,"1562083200",0.66,1,98
63480,"Notre Dame Latin Quarter: 1BR Flat, Central Paris",309970,"Paul",NA,"Panthéon",48.85082,2.34951,"Entire home/apt",160,4,24,"1562688000",0.33,1,246
63873,"The best apt in Place des Vosges!!!",312145,"Gabriela",NA,"Hôtel-de-Ville",48.85459,2.36499,"Entire home/apt",320,3,146,"1560528000",1.45,1,284
63881,"GRACIOUS PENTHOUSE+BALCONY OVERLOOKING PANTHEON!",79843,"Nadia",NA,"Panthéon",48.8482,2.35281,"Entire home/apt",130,3,130,"1560960000",1.33,8,260
65916,"Lovely studio in the Heart of Paris",322380,"Carine & Davy",NA,"Entrepôt",48.87188,2.35649,"Entire home/apt",100,7,98,"1560960000",0.96,1,302
68414,"Parisian loft - Butte aux Cailles",339190,"Donna",NA,"Gobelins",48.82896,2.35228,"Entire home/apt",225,4,1,"1328371200",0.01,1,331
69083,"BIG DESIGNER STUDIO NEAR BUTTES CHAUMONT",295001,"Francesca",NA,"Buttes-Chaumont",48.87338,2.37879,"Entire home/apt",60,2,3,"1337443200",0.03,2,0
69588,"Studio for 2 people max",349245,"Philipp",NA,"Louvre",48.86347,2.34118,"Entire home/apt",95,2,179,"1561478400",1.77,1,170
70586,"Charming Comfortable Marais 1 Bedrm",277494,"Frédéric",NA,"Hôtel-de-Ville",48.8603,2.35387,"Entire home/apt",139,3,112,"1560528000",1.1,3,252
70858,"2 storey flat near Les Gobelins",360583,"Pascal",NA,"Gobelins",48.83573,2.3464,"Entire home/apt",80,6,5,"1534521600",0.12,1,200
71495,"secret charm 2-rooms Liberty apt",366238,"Lo",NA,"Buttes-Chaumont",48.88188,2.39385,"Entire home/apt",60,3,151,"1562688000",1.49,1,206
71719,"Appt in Saint Germain des Prés",214262,"Laure",NA,"Palais-Bourbon",48.85116,2.31935,"Entire home/apt",180,3,45,"1559232000",0.46,1,365
72427,"Bastille -Night Life/ Market/ Metro",193007,"Alexander",NA,"Reuilly",48.84967,2.37816,"Entire home/apt",50,5,71,"1561737600",0.95,1,0
72895,"Charming attic 45m² appartment",377875,"Agathe",NA,"Entrepôt",48.87153,2.37342,"Entire home/apt",80,2,12,"1436457600",0.12,1,159
73533,"Apartment near The Louvre",69294,"Elisabeth",NA,"Louvre",48.86411,2.34309,"Entire home/apt",135,3,96,"1557676800",0.96,1,106
74561,"Designer central Marais Studio",383581,"Cecile",NA,"Temple",48.85701,2.36331,"Entire home/apt",48,30,15,"1538236800",0.18,5,232
75708,"Independent Studio 30m2 Paris 20e Père Lachaise",402348,"Faina",NA,"Ménilmontant",48.86895,2.40142,"Private room",45,4,188,"1560528000",1.91,1,337
75709,"Room Révolution in trendy Marais",402365,"Marie-Christine",NA,"Temple",48.85756,2.36519,"Private room",99,2,213,"1561910400",2.1,2,265
76348,"Separate room with private bathroom",407462,"Helene",NA,"Gobelins",48.82417,2.35078,"Private room",27,7,36,"1532448000",0.36,1,238
77482,"LOFT HOUSE 150sqm (4bd/4br) on 3 level floors",396472,"Antoinette",NA,"Batignolles-Monceau",48.88658,2.32538,"Entire home/apt",600,2,435,"1562169600",4.42,1,352
78366,"Montmartre perfect flat for Family",420656,"Sophie",NA,"Opéra",48.88116,2.33446,"Entire home/apt",110,5,60,"1559404800",0.6,1,93
79690,"Le MARAIS  Vieille du Temple",152242,"Delphine",NA,"Hôtel-de-Ville",48.85689,2.3577,"Entire home/apt",185,5,7,"1558195200",0.52,6,298
80260,"Nice studio in Jourdain's village",333548,"Charlotte",NA,"Ménilmontant",48.87146,2.38845,"Entire home/apt",90,2,193,"1538668800",1.93,1,0
80301,"toits de Paris",433758,"Genevieve",NA,"Panthéon",48.83926,2.34695,"Private room",60,30,35,"1537977600",0.36,2,233
81106,"BRIGHT & QUIET FLAT - GARE DU NORD",439130,"Edouard",NA,"Buttes-Montmartre",48.88502,2.36017,"Entire home/apt",85,5,51,"1562428800",0.51,1,0
84820,"Bird's nest in Montmartre: Sun/view all over Paris",464019,"Laure",NA,"Buttes-Montmartre",48.88414,2.33831,"Entire home/apt",79,3,86,"1561478400",0.86,1,16
84988,"Charming flat only for you (11th)",465014,"Marjolaine",NA,"Popincourt",48.85597,2.38757,"Entire home/apt",53,5,37,"1556121600",0.37,1,2
85145,"Victor Hugo : ideal for lovers!",402365,"Marie-Christine",NA,"Temple",48.85659,2.36502,"Private room",125,2,74,"1561564800",0.78,2,278
86053,"Charmful flat facing a gothic church!",296615,"Richard",NA,"Louvre",48.86015,2.34198,"Entire home/apt",190,3,128,"1562256000",1.37,1,191
87481,"ST GERMAIN 1 bed High ceiling ,AC and LIFT",438828,"Polo",NA,"Luxembourg",48.85624,2.33838,"Entire home/apt",155,30,18,"1553961600",0.19,2,139
87590,"Cosy 70m2 top floor, city heart",475878,"Loic",NA,"Entrepôt",48.87039,2.3611,"Entire home/apt",150,6,11,"1318262400",0.11,1,106
87732,"The Eiffel Tower Lookout",480428,"Barthelemy Brendan",NA,"Vaugirard",48.84118,2.31775,"Entire home/apt",105,4,54,"1559664000",1.35,2,149
91139,"Romantic Flat on mews, 1 Bedrm",492966,"April",NA,"Gobelins",48.8302,2.35406,"Entire home/apt",95,365,15,"1533312000",0.18,1,364
93287,"MONTORGUEIL BEAUTIFUL APARTMENT",500672,"Jean-François",NA,"Bourse",48.86599,2.34747,"Entire home/apt",134,3,291,"1560960000",2.93,2,165
94270,"Artist's atelier in Montparnasse",276063,"Guglielmo",NA,"Observatoire",48.83638,2.33082,"Entire home/apt",140,4,22,"1560009600",0.22,2,35
94711,"SWEET APT... near Menilmontant",505518,"Géraldine",NA,"Ménilmontant",48.86428,2.39393,"Entire home/apt",55,7,12,"1558627200",0.13,1,206
